uid,area,outages,customers,percent_out,dt_stamp
Caroline2023-02-25T22:46:19,Caroline,0,16242,0.00,02/25/2023 10:46:19 PM
Carroll2023-02-25T22:46:19,Carroll,0,76245,0.00,02/25/2023 10:46:19 PM
Cecil2023-02-25T22:46:19,Cecil,0,50245,0.00,02/25/2023 10:46:19 PM
Charles2023-02-25T22:46:19,Charles,10,70731,0.01,02/25/2023 10:46:19 PM
Dorchester2023-02-25T22:46:19,Dorchester,0,19780,0.00,02/25/2023 10:46:19 PM
Frederick2023-02-25T22:46:19,Frederick,0,116399,0.00,02/25/2023 10:46:19 PM
Garrett2023-02-25T22:46:19,Garrett,0,20466,0.00,02/25/2023 10:46:19 PM
Dorchester2023-02-16T23:15:38,Dorchester,0,19781,0.00,02/16/2023 11:15:38 PM
Frederick2023-02-16T23:15:38,Frederick,0,116399,0.00,02/16/2023 11:15:38 PM
Garrett2023-02-16T23:15:38,Garrett,1,20466,0.00,02/16/2023 11:15:38 PM
Harford2023-02-16T23:15:38,Harford,11,113302,0.01,02/16/2023 11:15:38 PM
Howard2023-02-16T23:15:38,Howard,0,137526,0.00,02/16/2023 11:15:38 PM
Kent2023-02-16T23:15:38,Kent,0,12296,0.00,02/16/2023 11:15:38 PM
Montgomery2023-02-16T23:15:38,Montgomery,1,382966,0.00,02/16/2023 11:15:38 PM
Prince_George's2023-02-16T23:15:38,Prince George's,110,347794,0.03,02/16/2023 11:15:38 PM
Queen_Anne's2023-02-16T23:15:38,Queen Anne's,0,27188,0.00,02/16/2023 11:15:38 PM
Somerset2023-02-16T23:15:38,Somerset,0,11423,0.00,02/16/2023 11:15:38 PM
St._Mary's2023-02-16T23:15:38,St. Mary's,0,55824,0.00,02/16/2023 11:15:38 PM
Talbot2023-02-16T23:15:38,Talbot,0,23605,0.00,02/16/2023 11:15:38 PM
Washington2023-02-16T23:15:38,Washington,0,54074,0.00,02/16/2023 11:15:38 PM
Wicomico2023-02-16T23:15:38,Wicomico,0,49815,0.00,02/16/2023 11:15:38 PM
Worcester2023-02-16T23:15:38,Worcester,0,59658,0.00,02/16/2023 11:15:38 PM
Garrett2023-02-19T09:45:35,Garrett,0,20466,0.00,02/19/2023 09:45:35 AM
Harford2023-02-19T09:45:35,Harford,0,113307,0.00,02/19/2023 09:45:35 AM
Howard2023-02-19T09:45:35,Howard,0,136859,0.00,02/19/2023 09:45:35 AM
Kent2023-02-19T09:45:35,Kent,0,12299,0.00,02/19/2023 09:45:35 AM
Montgomery2023-02-19T09:45:35,Montgomery,158,382965,0.04,02/19/2023 09:45:35 AM
Prince_George's2023-02-19T09:45:35,Prince George's,10,347801,0.00,02/19/2023 09:45:35 AM
Queen_Anne's2023-02-19T09:45:35,Queen Anne's,0,27201,0.00,02/19/2023 09:45:35 AM
Somerset2023-02-19T09:45:35,Somerset,0,11431,0.00,02/19/2023 09:45:35 AM
St._Mary's2023-02-19T09:45:35,St. Mary's,0,55824,0.00,02/19/2023 09:45:35 AM
Talbot2023-02-19T09:45:35,Talbot,0,23607,0.00,02/19/2023 09:45:35 AM
Washington2023-02-19T09:45:35,Washington,0,54074,0.00,02/19/2023 09:45:35 AM
Wicomico2023-02-19T09:45:35,Wicomico,0,49886,0.00,02/19/2023 09:45:35 AM
Worcester2023-02-19T09:45:35,Worcester,0,59663,0.00,02/19/2023 09:45:35 AM
Allegany2023-02-20T10:00:37,Allegany,0,37531,0.00,02/20/2023 10:00:37 AM
Anne_Arundel2023-02-20T10:00:37,Anne Arundel,19,259986,0.01,02/20/2023 10:00:37 AM
Baltimore2023-02-20T10:00:37,Baltimore,5,375742,0.00,02/20/2023 10:00:37 AM
Baltimore_City2023-02-20T10:00:37,Baltimore City,22,281733,0.01,02/20/2023 10:00:37 AM
Calvert2023-02-20T10:00:37,Calvert,0,41821,0.00,02/20/2023 10:00:37 AM
Caroline2023-02-20T10:00:37,Caroline,10,16243,0.06,02/20/2023 10:00:37 AM
Carroll2023-02-20T10:00:37,Carroll,0,76237,0.00,02/20/2023 10:00:37 AM
Cecil2023-02-20T10:00:37,Cecil,4,50236,0.01,02/20/2023 10:00:37 AM
Charles2023-02-20T10:00:37,Charles,150,70731,0.21,02/20/2023 10:00:37 AM
Dorchester2023-02-20T10:00:37,Dorchester,0,19785,0.00,02/20/2023 10:00:37 AM
Frederick2023-02-20T10:00:37,Frederick,1,116399,0.00,02/20/2023 10:00:37 AM
Garrett2023-02-20T10:00:37,Garrett,0,20466,0.00,02/20/2023 10:00:37 AM
Harford2023-02-20T10:00:37,Harford,0,113307,0.00,02/20/2023 10:00:37 AM
Howard2023-02-20T10:00:37,Howard,4,136860,0.00,02/20/2023 10:00:37 AM
Kent2023-02-20T10:00:37,Kent,0,12299,0.00,02/20/2023 10:00:37 AM
Montgomery2023-02-20T10:00:37,Montgomery,16,382965,0.00,02/20/2023 10:00:37 AM
Prince_George's2023-02-20T10:00:37,Prince George's,4,347801,0.00,02/20/2023 10:00:37 AM
Queen_Anne's2023-02-20T10:00:37,Queen Anne's,4,27201,0.01,02/20/2023 10:00:37 AM
Somerset2023-02-20T10:00:37,Somerset,2,11430,0.02,02/20/2023 10:00:37 AM
St._Mary's2023-02-20T10:00:37,St. Mary's,1,55824,0.00,02/20/2023 10:00:37 AM
Talbot2023-02-20T10:00:37,Talbot,6,23606,0.03,02/20/2023 10:00:37 AM
Washington2023-02-20T10:00:37,Washington,0,54074,0.00,02/20/2023 10:00:37 AM
Allegany2023-02-21T20:00:40,Allegany,0,37531,0.00,02/21/2023 08:00:40 PM
Allegany2023-02-16T23:30:37,Allegany,0,37532,0.00,02/16/2023 11:30:37 PM
Anne_Arundel2023-02-16T23:30:37,Anne Arundel,4,259960,0.00,02/16/2023 11:30:37 PM
Baltimore2023-02-16T23:30:37,Baltimore,14,375714,0.00,02/16/2023 11:30:37 PM
Baltimore_City2023-02-16T23:30:37,Baltimore City,4,281650,0.00,02/16/2023 11:30:37 PM
Calvert2023-02-16T23:30:37,Calvert,0,41821,0.00,02/16/2023 11:30:37 PM
Caroline2023-02-16T23:30:37,Caroline,0,16233,0.00,02/16/2023 11:30:37 PM
Carroll2023-02-16T23:30:37,Carroll,0,76231,0.00,02/16/2023 11:30:37 PM
Cecil2023-02-16T23:30:37,Cecil,0,50238,0.00,02/16/2023 11:30:37 PM
Charles2023-02-16T23:30:37,Charles,0,70731,0.00,02/16/2023 11:30:37 PM
Dorchester2023-02-16T23:30:37,Dorchester,0,19781,0.00,02/16/2023 11:30:37 PM
Frederick2023-02-16T23:30:37,Frederick,0,116399,0.00,02/16/2023 11:30:37 PM
Garrett2023-02-16T23:30:37,Garrett,1,20466,0.00,02/16/2023 11:30:37 PM
Harford2023-02-16T23:30:37,Harford,11,113303,0.01,02/16/2023 11:30:37 PM
Howard2023-02-16T23:30:37,Howard,0,137526,0.00,02/16/2023 11:30:37 PM
Kent2023-02-16T23:30:37,Kent,0,12297,0.00,02/16/2023 11:30:37 PM
Montgomery2023-02-16T23:30:37,Montgomery,1,382966,0.00,02/16/2023 11:30:37 PM
Prince_George's2023-02-16T23:30:37,Prince George's,110,347794,0.03,02/16/2023 11:30:37 PM
Queen_Anne's2023-02-16T23:30:37,Queen Anne's,0,27192,0.00,02/16/2023 11:30:37 PM
Somerset2023-02-16T23:30:37,Somerset,0,11423,0.00,02/16/2023 11:30:37 PM
St._Mary's2023-02-16T23:30:37,St. Mary's,0,55824,0.00,02/16/2023 11:30:37 PM
Talbot2023-02-16T23:30:37,Talbot,0,23605,0.00,02/16/2023 11:30:37 PM
Washington2023-02-16T23:30:37,Washington,0,54074,0.00,02/16/2023 11:30:37 PM
Wicomico2023-02-16T23:30:37,Wicomico,0,49853,0.00,02/16/2023 11:30:37 PM
Worcester2023-02-16T23:30:37,Worcester,0,59655,0.00,02/16/2023 11:30:37 PM
Allegany2023-02-18T02:30:33,Allegany,0,37532,0.00,02/18/2023 02:30:33 AM
Anne_Arundel2023-02-21T20:00:40,Anne Arundel,4,259990,0.00,02/21/2023 08:00:40 PM
Baltimore2023-02-21T20:00:40,Baltimore,118,375748,0.03,02/21/2023 08:00:40 PM
Baltimore_City2023-02-21T20:00:40,Baltimore City,33,281734,0.01,02/21/2023 08:00:40 PM
Calvert2023-02-21T20:00:40,Calvert,0,41821,0.00,02/21/2023 08:00:40 PM
Caroline2023-02-21T20:00:40,Caroline,0,16228,0.00,02/21/2023 08:00:40 PM
Carroll2023-02-21T20:00:40,Carroll,0,76235,0.00,02/21/2023 08:00:40 PM
Cecil2023-02-21T20:00:40,Cecil,0,50231,0.00,02/21/2023 08:00:40 PM
Charles2023-02-21T20:00:40,Charles,0,70731,0.00,02/21/2023 08:00:40 PM
Dorchester2023-02-21T20:00:40,Dorchester,4,19776,0.02,02/21/2023 08:00:40 PM
Harford2023-02-25T22:46:19,Harford,0,113318,0.00,02/25/2023 10:46:19 PM
Howard2023-02-25T22:46:19,Howard,0,136886,0.00,02/25/2023 10:46:19 PM
Kent2023-02-25T22:46:19,Kent,4,12301,0.03,02/25/2023 10:46:19 PM
Montgomery2023-02-25T22:46:19,Montgomery,0,382890,0.00,02/25/2023 10:46:19 PM
Prince_George's2023-02-25T22:46:19,Prince George's,4,347828,0.00,02/25/2023 10:46:19 PM
Queen_Anne's2023-02-25T22:46:19,Queen Anne's,0,27215,0.00,02/25/2023 10:46:19 PM
Somerset2023-02-25T22:46:19,Somerset,0,11441,0.00,02/25/2023 10:46:19 PM
St._Mary's2023-02-25T22:46:19,St. Mary's,57,55824,0.10,02/25/2023 10:46:19 PM
Talbot2023-02-25T22:46:19,Talbot,0,23602,0.00,02/25/2023 10:46:19 PM
Washington2023-02-25T22:46:19,Washington,0,54073,0.00,02/25/2023 10:46:19 PM
Wicomico2023-02-25T22:46:19,Wicomico,0,49914,0.00,02/25/2023 10:46:19 PM
Worcester2023-02-25T22:46:19,Worcester,0,59682,0.00,02/25/2023 10:46:19 PM
Montgomery2023-02-28T02:45:35,Montgomery,1,382898,0.00,02/28/2023 02:45:35 AM
Prince_George's2023-02-28T02:45:35,Prince George's,0,347927,0.00,02/28/2023 02:45:35 AM
Queen_Anne's2023-02-28T02:45:35,Queen Anne's,0,27211,0.00,02/28/2023 02:45:35 AM
Somerset2023-02-28T02:45:35,Somerset,0,11429,0.00,02/28/2023 02:45:35 AM
St._Mary's2023-02-28T02:45:35,St. Mary's,0,55803,0.00,02/28/2023 02:45:35 AM
Talbot2023-02-28T02:45:35,Talbot,0,23595,0.00,02/28/2023 02:45:35 AM
Washington2023-02-28T02:45:35,Washington,19,54073,0.04,02/28/2023 02:45:35 AM
Wicomico2023-02-28T02:45:35,Wicomico,0,49909,0.00,02/28/2023 02:45:35 AM
Dorchester2023-03-02T03:15:36,Dorchester,0,19763,0.00,03/02/2023 03:15:36 AM
Frederick2023-03-02T03:15:36,Frederick,0,116377,0.00,03/02/2023 03:15:36 AM
Garrett2023-03-02T03:15:36,Garrett,0,20464,0.00,03/02/2023 03:15:36 AM
Harford2023-03-02T03:15:36,Harford,0,113327,0.00,03/02/2023 03:15:36 AM
Howard2023-03-02T03:15:36,Howard,0,136933,0.00,03/02/2023 03:15:36 AM
Kent2023-03-02T03:15:36,Kent,0,12296,0.00,03/02/2023 03:15:36 AM
Montgomery2023-03-02T03:15:36,Montgomery,0,382897,0.00,03/02/2023 03:15:36 AM
Anne_Arundel2023-02-18T02:30:33,Anne Arundel,101,259974,0.04,02/18/2023 02:30:33 AM
Baltimore2023-02-18T02:30:33,Baltimore,19,375732,0.01,02/18/2023 02:30:33 AM
Baltimore_City2023-02-18T02:30:33,Baltimore City,314,281705,0.11,02/18/2023 02:30:33 AM
Calvert2023-02-18T02:30:33,Calvert,4,41821,0.01,02/18/2023 02:30:33 AM
Caroline2023-02-18T02:30:33,Caroline,0,16189,0.00,02/18/2023 02:30:33 AM
Carroll2023-02-18T02:30:33,Carroll,0,76232,0.00,02/18/2023 02:30:33 AM
Cecil2023-02-18T02:30:33,Cecil,44,50220,0.09,02/18/2023 02:30:33 AM
Charles2023-02-18T02:30:33,Charles,0,70731,0.00,02/18/2023 02:30:33 AM
Worcester2023-02-28T02:45:35,Worcester,0,59659,0.00,02/28/2023 02:45:35 AM
Dorchester2023-02-18T02:30:33,Dorchester,0,19732,0.00,02/18/2023 02:30:33 AM
Frederick2023-02-18T02:30:33,Frederick,8,116399,0.01,02/18/2023 02:30:33 AM
Garrett2023-02-18T02:30:33,Garrett,0,20466,0.00,02/18/2023 02:30:33 AM
Harford2023-02-18T02:30:33,Harford,4,113304,0.00,02/18/2023 02:30:33 AM
Allegany2023-02-16T23:45:37,Allegany,0,37532,0.00,02/16/2023 11:45:37 PM
Anne_Arundel2023-02-16T23:45:37,Anne Arundel,4,259960,0.00,02/16/2023 11:45:37 PM
Baltimore2023-02-16T23:45:37,Baltimore,14,375714,0.00,02/16/2023 11:45:37 PM
Baltimore_City2023-02-16T23:45:37,Baltimore City,4,281650,0.00,02/16/2023 11:45:37 PM
Calvert2023-02-16T23:45:37,Calvert,0,41821,0.00,02/16/2023 11:45:37 PM
Caroline2023-02-16T23:45:37,Caroline,0,16233,0.00,02/16/2023 11:45:37 PM
Carroll2023-02-16T23:45:37,Carroll,0,76231,0.00,02/16/2023 11:45:37 PM
Cecil2023-02-16T23:45:37,Cecil,0,50238,0.00,02/16/2023 11:45:37 PM
Charles2023-02-16T23:45:37,Charles,0,70731,0.00,02/16/2023 11:45:37 PM
Dorchester2023-02-16T23:45:37,Dorchester,0,19781,0.00,02/16/2023 11:45:37 PM
Frederick2023-02-16T23:45:37,Frederick,0,116399,0.00,02/16/2023 11:45:37 PM
Garrett2023-02-16T23:45:37,Garrett,1,20466,0.00,02/16/2023 11:45:37 PM
Harford2023-02-16T23:45:37,Harford,11,113303,0.01,02/16/2023 11:45:37 PM
Howard2023-02-16T23:45:37,Howard,0,137526,0.00,02/16/2023 11:45:37 PM
Kent2023-02-16T23:45:37,Kent,0,12297,0.00,02/16/2023 11:45:37 PM
Montgomery2023-02-16T23:45:37,Montgomery,1,382966,0.00,02/16/2023 11:45:37 PM
Prince_George's2023-02-16T23:45:37,Prince George's,8,347794,0.00,02/16/2023 11:45:37 PM
Queen_Anne's2023-02-16T23:45:37,Queen Anne's,0,27192,0.00,02/16/2023 11:45:37 PM
Somerset2023-02-16T23:45:37,Somerset,0,11423,0.00,02/16/2023 11:45:37 PM
St._Mary's2023-02-16T23:45:37,St. Mary's,0,55824,0.00,02/16/2023 11:45:37 PM
Talbot2023-02-16T23:45:37,Talbot,0,23605,0.00,02/16/2023 11:45:37 PM
Washington2023-02-16T23:45:37,Washington,0,54074,0.00,02/16/2023 11:45:37 PM
Wicomico2023-02-16T23:45:37,Wicomico,0,49853,0.00,02/16/2023 11:45:37 PM
Worcester2023-02-16T23:45:37,Worcester,0,59655,0.00,02/16/2023 11:45:37 PM
Allegany2023-02-17T00:00:38,Allegany,0,37532,0.00,02/17/2023 12:00:38 AM
Anne_Arundel2023-02-17T00:00:38,Anne Arundel,4,259960,0.00,02/17/2023 12:00:38 AM
Baltimore2023-02-17T00:00:38,Baltimore,14,375714,0.00,02/17/2023 12:00:38 AM
Baltimore_City2023-02-17T00:00:38,Baltimore City,4,281650,0.00,02/17/2023 12:00:38 AM
Calvert2023-02-17T00:00:38,Calvert,0,41821,0.00,02/17/2023 12:00:38 AM
Caroline2023-02-17T00:00:38,Caroline,0,16233,0.00,02/17/2023 12:00:38 AM
Carroll2023-02-17T00:00:38,Carroll,0,76231,0.00,02/17/2023 12:00:38 AM
Cecil2023-02-17T00:00:38,Cecil,0,50238,0.00,02/17/2023 12:00:38 AM
Charles2023-02-17T00:00:38,Charles,0,70731,0.00,02/17/2023 12:00:38 AM
Dorchester2023-02-17T00:00:38,Dorchester,0,19781,0.00,02/17/2023 12:00:38 AM
Frederick2023-02-17T00:00:38,Frederick,0,116399,0.00,02/17/2023 12:00:38 AM
Prince_George's2023-02-19T10:00:35,Prince George's,10,347801,0.00,02/19/2023 10:00:35 AM
Queen_Anne's2023-02-19T10:00:35,Queen Anne's,0,27201,0.00,02/19/2023 10:00:35 AM
Somerset2023-02-19T10:00:35,Somerset,0,11431,0.00,02/19/2023 10:00:35 AM
St._Mary's2023-02-19T10:00:35,St. Mary's,0,55824,0.00,02/19/2023 10:00:35 AM
Talbot2023-02-19T10:00:35,Talbot,0,23607,0.00,02/19/2023 10:00:35 AM
Washington2023-02-19T10:00:35,Washington,0,54074,0.00,02/19/2023 10:00:35 AM
Wicomico2023-02-19T10:00:35,Wicomico,0,49886,0.00,02/19/2023 10:00:35 AM
Worcester2023-02-19T10:00:35,Worcester,0,59663,0.00,02/19/2023 10:00:35 AM
Wicomico2023-02-20T10:00:37,Wicomico,6,49886,0.01,02/20/2023 10:00:37 AM
Worcester2023-02-20T10:00:37,Worcester,1,59660,0.00,02/20/2023 10:00:37 AM
Allegany2023-02-20T10:15:37,Allegany,0,37531,0.00,02/20/2023 10:15:37 AM
Anne_Arundel2023-02-20T10:15:37,Anne Arundel,18,259986,0.01,02/20/2023 10:15:37 AM
Baltimore2023-02-20T10:15:37,Baltimore,4,375742,0.00,02/20/2023 10:15:37 AM
Baltimore_City2023-02-20T10:15:37,Baltimore City,22,281733,0.01,02/20/2023 10:15:37 AM
Calvert2023-02-20T10:15:37,Calvert,0,41821,0.00,02/20/2023 10:15:37 AM
Caroline2023-02-20T10:15:37,Caroline,11,16241,0.07,02/20/2023 10:15:37 AM
Carroll2023-02-20T10:15:37,Carroll,1,76237,0.00,02/20/2023 10:15:37 AM
Cecil2023-02-20T10:15:37,Cecil,4,50236,0.01,02/20/2023 10:15:37 AM
Charles2023-02-20T10:15:37,Charles,162,70731,0.23,02/20/2023 10:15:37 AM
Dorchester2023-02-20T10:15:37,Dorchester,0,19785,0.00,02/20/2023 10:15:37 AM
Frederick2023-02-20T10:15:37,Frederick,46,116399,0.04,02/20/2023 10:15:37 AM
Garrett2023-02-20T10:15:37,Garrett,0,20466,0.00,02/20/2023 10:15:37 AM
Harford2023-02-20T10:15:37,Harford,8,113307,0.01,02/20/2023 10:15:37 AM
Howard2023-02-20T10:15:37,Howard,0,136860,0.00,02/20/2023 10:15:37 AM
Kent2023-02-20T10:15:37,Kent,0,12299,0.00,02/20/2023 10:15:37 AM
Montgomery2023-02-20T10:15:37,Montgomery,16,382965,0.00,02/20/2023 10:15:37 AM
Prince_George's2023-02-20T10:15:37,Prince George's,8,347801,0.00,02/20/2023 10:15:37 AM
Garrett2023-02-17T00:00:38,Garrett,1,20466,0.00,02/17/2023 12:00:38 AM
Harford2023-02-17T00:00:38,Harford,11,113303,0.01,02/17/2023 12:00:38 AM
Howard2023-02-17T00:00:38,Howard,0,137526,0.00,02/17/2023 12:00:38 AM
Kent2023-02-17T00:00:38,Kent,0,12297,0.00,02/17/2023 12:00:38 AM
Montgomery2023-02-17T00:00:38,Montgomery,7,382966,0.00,02/17/2023 12:00:38 AM
Prince_George's2023-02-17T00:00:38,Prince George's,8,347794,0.00,02/17/2023 12:00:38 AM
Queen_Anne's2023-02-17T00:00:38,Queen Anne's,0,27192,0.00,02/17/2023 12:00:38 AM
Somerset2023-02-17T00:00:38,Somerset,0,11423,0.00,02/17/2023 12:00:38 AM
St._Mary's2023-02-17T00:00:38,St. Mary's,0,55824,0.00,02/17/2023 12:00:38 AM
Talbot2023-02-17T00:00:38,Talbot,0,23605,0.00,02/17/2023 12:00:38 AM
Washington2023-02-17T00:00:38,Washington,0,54074,0.00,02/17/2023 12:00:38 AM
Wicomico2023-02-17T00:00:38,Wicomico,0,49853,0.00,02/17/2023 12:00:38 AM
Worcester2023-02-17T00:00:38,Worcester,0,59655,0.00,02/17/2023 12:00:38 AM
Howard2023-02-18T02:30:33,Howard,4,136858,0.00,02/18/2023 02:30:33 AM
Kent2023-02-18T02:30:33,Kent,0,12286,0.00,02/18/2023 02:30:33 AM
Montgomery2023-02-18T02:30:33,Montgomery,13,382964,0.00,02/18/2023 02:30:33 AM
Prince_George's2023-02-18T02:30:33,Prince George's,24,347801,0.01,02/18/2023 02:30:33 AM
Queen_Anne's2023-02-18T02:30:33,Queen Anne's,0,27182,0.00,02/18/2023 02:30:33 AM
Somerset2023-02-18T02:30:33,Somerset,0,11391,0.00,02/18/2023 02:30:33 AM
St._Mary's2023-02-18T02:30:33,St. Mary's,0,55824,0.00,02/18/2023 02:30:33 AM
Talbot2023-02-18T02:30:33,Talbot,0,23523,0.00,02/18/2023 02:30:33 AM
Washington2023-02-18T02:30:33,Washington,0,54074,0.00,02/18/2023 02:30:33 AM
Wicomico2023-02-18T02:30:33,Wicomico,0,49773,0.00,02/18/2023 02:30:33 AM
Worcester2023-02-18T02:30:33,Worcester,0,59586,0.00,02/18/2023 02:30:33 AM
Allegany2023-02-19T10:15:36,Allegany,0,37532,0.00,02/19/2023 10:15:36 AM
Anne_Arundel2023-02-19T10:15:36,Anne Arundel,10,259986,0.00,02/19/2023 10:15:36 AM
Baltimore2023-02-19T10:15:36,Baltimore,0,375743,0.00,02/19/2023 10:15:36 AM
Baltimore_City2023-02-19T10:15:36,Baltimore City,4,281728,0.00,02/19/2023 10:15:36 AM
Calvert2023-02-19T10:15:36,Calvert,5,41821,0.01,02/19/2023 10:15:36 AM
Caroline2023-02-19T10:15:36,Caroline,0,16250,0.00,02/19/2023 10:15:36 AM
Carroll2023-02-19T10:15:36,Carroll,0,76237,0.00,02/19/2023 10:15:36 AM
Cecil2023-02-19T10:15:36,Cecil,0,50237,0.00,02/19/2023 10:15:36 AM
Charles2023-02-19T10:15:36,Charles,0,70731,0.00,02/19/2023 10:15:36 AM
Dorchester2023-02-19T10:15:36,Dorchester,0,19786,0.00,02/19/2023 10:15:36 AM
Frederick2023-02-19T10:15:36,Frederick,0,116399,0.00,02/19/2023 10:15:36 AM
Garrett2023-02-19T10:15:36,Garrett,0,20466,0.00,02/19/2023 10:15:36 AM
Harford2023-02-19T10:15:36,Harford,0,113307,0.00,02/19/2023 10:15:36 AM
Howard2023-02-19T10:15:36,Howard,0,136859,0.00,02/19/2023 10:15:36 AM
Kent2023-02-19T10:15:36,Kent,0,12299,0.00,02/19/2023 10:15:36 AM
Montgomery2023-02-19T10:15:36,Montgomery,157,382965,0.04,02/19/2023 10:15:36 AM
Prince_George's2023-02-19T10:15:36,Prince George's,10,347801,0.00,02/19/2023 10:15:36 AM
Queen_Anne's2023-02-19T10:15:36,Queen Anne's,0,27201,0.00,02/19/2023 10:15:36 AM
Frederick2023-02-21T20:00:40,Frederick,0,116399,0.00,02/21/2023 08:00:40 PM
Garrett2023-02-21T20:00:40,Garrett,0,20466,0.00,02/21/2023 08:00:40 PM
Harford2023-02-21T20:00:40,Harford,39,113309,0.03,02/21/2023 08:00:40 PM
Howard2023-02-21T20:00:40,Howard,14,136866,0.01,02/21/2023 08:00:40 PM
Kent2023-02-21T20:00:40,Kent,0,12297,0.00,02/21/2023 08:00:40 PM
Montgomery2023-02-21T20:00:40,Montgomery,4,382964,0.00,02/21/2023 08:00:40 PM
Prince_George's2023-02-21T20:00:40,Prince George's,4,347803,0.00,02/21/2023 08:00:40 PM
Queen_Anne's2023-02-21T20:00:40,Queen Anne's,0,27199,0.00,02/21/2023 08:00:40 PM
Somerset2023-02-21T20:00:40,Somerset,0,11424,0.00,02/21/2023 08:00:40 PM
St._Mary's2023-02-21T20:00:40,St. Mary's,0,55824,0.00,02/21/2023 08:00:40 PM
Talbot2023-02-21T20:00:40,Talbot,0,23602,0.00,02/21/2023 08:00:40 PM
Washington2023-02-21T20:00:40,Washington,0,54073,0.00,02/21/2023 08:00:40 PM
Wicomico2023-02-21T20:00:40,Wicomico,0,49868,0.00,02/21/2023 08:00:40 PM
Worcester2023-02-21T20:00:40,Worcester,0,59650,0.00,02/21/2023 08:00:40 PM
Allegany2023-02-21T20:15:36,Allegany,0,37531,0.00,02/21/2023 08:15:36 PM
Anne_Arundel2023-02-21T20:15:36,Anne Arundel,4,259990,0.00,02/21/2023 08:15:36 PM
Baltimore2023-02-21T20:15:36,Baltimore,121,375748,0.03,02/21/2023 08:15:36 PM
Baltimore_City2023-02-21T20:15:36,Baltimore City,33,281734,0.01,02/21/2023 08:15:36 PM
Calvert2023-02-21T20:15:36,Calvert,0,41821,0.00,02/21/2023 08:15:36 PM
Caroline2023-02-21T20:15:36,Caroline,0,16228,0.00,02/21/2023 08:15:36 PM
Allegany2023-02-17T00:15:38,Allegany,0,37532,0.00,02/17/2023 12:15:38 AM
Anne_Arundel2023-02-17T00:15:38,Anne Arundel,4,259960,0.00,02/17/2023 12:15:38 AM
Baltimore2023-02-17T00:15:38,Baltimore,14,375714,0.00,02/17/2023 12:15:38 AM
Baltimore_City2023-02-17T00:15:38,Baltimore City,4,281650,0.00,02/17/2023 12:15:38 AM
Calvert2023-02-17T00:15:38,Calvert,0,41821,0.00,02/17/2023 12:15:38 AM
Caroline2023-02-17T00:15:38,Caroline,0,16233,0.00,02/17/2023 12:15:38 AM
Carroll2023-02-17T00:15:38,Carroll,0,76231,0.00,02/17/2023 12:15:38 AM
Cecil2023-02-17T00:15:38,Cecil,0,50238,0.00,02/17/2023 12:15:38 AM
Charles2023-02-17T00:15:38,Charles,0,70731,0.00,02/17/2023 12:15:38 AM
Dorchester2023-02-17T00:15:38,Dorchester,0,19781,0.00,02/17/2023 12:15:38 AM
Frederick2023-02-17T00:15:38,Frederick,0,116399,0.00,02/17/2023 12:15:38 AM
Garrett2023-02-17T00:15:38,Garrett,1,20466,0.00,02/17/2023 12:15:38 AM
Harford2023-02-17T00:15:38,Harford,11,113303,0.01,02/17/2023 12:15:38 AM
Howard2023-02-17T00:15:38,Howard,0,137526,0.00,02/17/2023 12:15:38 AM
Somerset2023-02-19T10:15:36,Somerset,0,11431,0.00,02/19/2023 10:15:36 AM
St._Mary's2023-02-19T10:15:36,St. Mary's,0,55824,0.00,02/19/2023 10:15:36 AM
Talbot2023-02-19T10:15:36,Talbot,0,23607,0.00,02/19/2023 10:15:36 AM
Washington2023-02-19T10:15:36,Washington,0,54074,0.00,02/19/2023 10:15:36 AM
Wicomico2023-02-19T10:15:36,Wicomico,0,49886,0.00,02/19/2023 10:15:36 AM
Worcester2023-02-19T10:15:36,Worcester,0,59663,0.00,02/19/2023 10:15:36 AM
Queen_Anne's2023-02-20T10:15:37,Queen Anne's,4,27199,0.01,02/20/2023 10:15:37 AM
Somerset2023-02-20T10:15:37,Somerset,2,11430,0.02,02/20/2023 10:15:37 AM
St._Mary's2023-02-20T10:15:37,St. Mary's,1,55824,0.00,02/20/2023 10:15:37 AM
Talbot2023-02-20T10:15:37,Talbot,6,23604,0.03,02/20/2023 10:15:37 AM
Washington2023-02-20T10:15:37,Washington,0,54074,0.00,02/20/2023 10:15:37 AM
Wicomico2023-02-20T10:15:37,Wicomico,6,49883,0.01,02/20/2023 10:15:37 AM
Worcester2023-02-20T10:15:37,Worcester,1,59656,0.00,02/20/2023 10:15:37 AM
Carroll2023-02-21T20:15:36,Carroll,0,76235,0.00,02/21/2023 08:15:36 PM
Cecil2023-02-21T20:15:36,Cecil,0,50231,0.00,02/21/2023 08:15:36 PM
Charles2023-02-21T20:15:36,Charles,0,70731,0.00,02/21/2023 08:15:36 PM
Dorchester2023-02-21T20:15:36,Dorchester,4,19776,0.02,02/21/2023 08:15:36 PM
Frederick2023-02-21T20:15:36,Frederick,0,116399,0.00,02/21/2023 08:15:36 PM
Garrett2023-02-21T20:15:36,Garrett,0,20466,0.00,02/21/2023 08:15:36 PM
Harford2023-02-21T20:15:36,Harford,35,113309,0.03,02/21/2023 08:15:36 PM
Howard2023-02-21T20:15:36,Howard,10,136866,0.01,02/21/2023 08:15:36 PM
